pitch,a,h,T
0.5,0.1,0.5,0.69242 
0.5,0.1,1,0.67668 
0.5,0.1,1.5,0.64480 
0.5,0.1,2,0.70264 
0.5,0.1,2.5,0.65611 
0.5,0.2,0.5,0.72955 
0.5,0.2,1,0.73890 
0.5,0.2,1.5,0.64070 
0.5,0.2,2,0.73555 
0.5,0.2,2.5,0.73588 
0.5,0.3,0.5,0.75720 
0.5,0.3,1,0.81409 
0.5,0.3,1.5,0.65274 
0.5,0.3,2,0.70865 
0.5,0.3,2.5,0.83854 
0.5,0.4,0.5,0.76721 
0.5,0.4,1,0.89421 
0.5,0.4,1.5,0.69445 
0.5,0.4,2,0.66106 
0.5,0.4,2.5,0.85519 
0.5,0.5,0.5,0.76318 
0.5,0.5,1,0.95394 
0.5,0.5,1.5,0.77281 
0.5,0.5,2,0.64155 
0.5,0.5,2.5,0.75860 
0.5,0.6,0.5,0.74771 
0.5,0.6,1,0.97214 
0.5,0.6,1.5,0.87438 
0.5,0.6,2,0.66979 
0.5,0.6,2.5,0.66589 
0.5,0.7,0.5,0.72601 
0.5,0.7,1,0.93740 
0.5,0.7,1.5,0.96378 
0.5,0.7,2,0.75262 
0.5,0.7,2.5,0.64200 
0.5,0.8,0.5,0.69858 
0.5,0.8,1,0.85587 
0.5,0.8,1.5,0.96630 
0.5,0.8,2,0.85958 
0.5,0.8,2.5,0.70119 
0.5,0.9,0.5,0.67033 
0.5,0.9,1,0.75016 
0.5,0.9,1.5,0.83751 
0.5,0.9,2,0.85718 
0.5,0.9,2.5,0.78569 
0.6,0.1,0.5,0.69001 
0.6,0.1,1,0.67477 
0.6,0.1,1.5,0.64257 
0.6,0.1,2,0.69976 
0.6,0.1,2.5,0.65557 
0.6,0.2,0.5,0.72851 
0.6,0.2,1,0.73951 
0.6,0.2,1.5,0.64109 
0.6,0.2,2,0.73468 
0.6,0.2,2.5,0.73406 
0.6,0.3,0.5,0.75783 
0.6,0.3,1,0.81563 
0.6,0.3,1.5,0.65525 
0.6,0.3,2,0.71026 
0.6,0.3,2.5,0.83866 
0.6,0.4,0.5,0.76737 
0.6,0.4,1,0.89190 
0.6,0.4,1.5,0.69244 
0.6,0.4,2,0.65845 
0.6,0.4,2.5,0.85406 
0.6,0.5,0.5,0.76314 
0.6,0.5,1,0.95220 
0.6,0.5,1.5,0.77018 
0.6,0.5,2,0.64016 
0.6,0.5,2.5,0.76204 
0.6,0.6,0.5,0.74830 
0.6,0.6,1,0.97218 
0.6,0.6,1.5,0.87199 
0.6,0.6,2,0.66847 
0.6,0.6,2.5,0.66797 
0.6,0.7,0.5,0.72597 
0.6,0.7,1,0.93782 
0.6,0.7,1.5,0.96262 
0.6,0.7,2,0.75091 
0.6,0.7,2.5,0.64336 
0.6,0.8,0.5,0.69892 
0.6,0.8,1,0.85631 
0.6,0.8,1.5,0.96676 
0.6,0.8,2,0.85884 
0.6,0.8,2.5,0.70060 
0.6,0.9,0.5,0.66925 
0.6,0.9,1,0.75004 
0.6,0.9,1.5,0.83749 
0.6,0.9,2,0.85822 
0.6,0.9,2.5,0.78534 
0.7,0.1,0.5,0.69066 
0.7,0.1,1,0.67800 
0.7,0.1,1.5,0.64594 
0.7,0.1,2,0.70314 
0.7,0.1,2.5,0.65794 
0.7,0.2,0.5,0.73045 
0.7,0.2,1,0.73839 
0.7,0.2,1.5,0.64123 
0.7,0.2,2,0.73543 
0.7,0.2,2.5,0.73257 
0.7,0.3,0.5,0.75612 
0.7,0.3,1,0.81092 
0.7,0.3,1.5,0.65554 
0.7,0.3,2,0.71041 
0.7,0.3,2.5,0.83693 
0.7,0.4,0.5,0.76714 
0.7,0.4,1,0.89113 
0.7,0.4,1.5,0.69410 
0.7,0.4,2,0.66321 
0.7,0.4,2.5,0.85772 
0.7,0.5,0.5,0.76310 
0.7,0.5,1,0.95151 
0.7,0.5,1.5,0.76904 
0.7,0.5,2,0.64122 
0.7,0.5,2.5,0.76489 
0.7,0.6,0.5,0.74864 
0.7,0.6,1,0.97200 
0.7,0.6,1.5,0.86981 
0.7,0.6,2,0.66704 
0.7,0.6,2.5,0.66974 
0.7,0.7,0.5,0.72636 
0.7,0.7,1,0.93898 
0.7,0.7,1.5,0.96149 
0.7,0.7,2,0.74971 
0.7,0.7,2.5,0.64177 
0.7,0.8,0.5,0.69911 
0.7,0.8,1,0.85690 
0.7,0.8,1.5,0.96707 
0.7,0.8,2,0.85805 
0.7,0.8,2.5,0.69886 
0.7,0.9,0.5,0.67010 
0.7,0.9,1,0.75007 
0.7,0.9,1.5,0.83904 
0.7,0.9,2,0.85781 
0.7,0.9,2.5,0.78561 
0.8,0.1,0.5,0.68944 
0.8,0.1,1,0.67833 
0.8,0.1,1.5,0.64582 
0.8,0.1,2,0.70310 
0.8,0.1,2.5,0.65839 
0.8,0.2,0.5,0.72894 
0.8,0.2,1,0.73689 
0.8,0.2,1.5,0.64208 
0.8,0.2,2,0.73536 
0.8,0.2,2.5,0.72973 
0.8,0.3,0.5,0.75433 
0.8,0.3,1,0.80856 
0.8,0.3,1.5,0.65307 
0.8,0.3,2,0.71056 
0.8,0.3,2.5,0.83488 
0.8,0.4,0.5,0.76578 
0.8,0.4,1,0.88811 
0.8,0.4,1.5,0.69255 
0.8,0.4,2,0.66449 
0.8,0.4,2.5,0.86034 
0.8,0.5,0.5,0.76314 
0.8,0.5,1,0.94975 
0.8,0.5,1.5,0.76601 
0.8,0.5,2,0.64300 
0.8,0.5,2.5,0.77004 
0.8,0.6,0.5,0.74901 
0.8,0.6,1,0.97258 
0.8,0.6,1.5,0.86680 
0.8,0.6,2,0.66696 
0.8,0.6,2.5,0.67140 
0.8,0.7,0.5,0.72634 
0.8,0.7,1,0.93968 
0.8,0.7,1.5,0.96080 
0.8,0.7,2,0.74679 
0.8,0.7,2.5,0.64204 
0.8,0.8,0.5,0.69988 
0.8,0.8,1,0.85798 
0.8,0.8,1.5,0.96773 
0.8,0.8,2,0.85723 
0.8,0.8,2.5,0.69867 
0.8,0.9,0.5,0.67014 
0.8,0.9,1,0.75075 
0.8,0.9,1.5,0.83924 
0.8,0.9,2,0.85857 
0.8,0.9,2.5,0.78574 
0.9,0.1,0.5,0.68947 
0.9,0.1,1,0.67729 
0.9,0.1,1.5,0.64572 
0.9,0.1,2,0.70233 
0.9,0.1,2.5,0.65711 
0.9,0.2,0.5,0.72802 
0.9,0.2,1,0.73506 
0.9,0.2,1.5,0.64257 
0.9,0.2,2,0.73532 
0.9,0.2,2.5,0.72742 
0.9,0.3,0.5,0.75486 
0.9,0.3,1,0.80702 
0.9,0.3,1.5,0.65290 
0.9,0.3,2,0.71250 
0.9,0.3,2.5,0.82949 
0.9,0.4,0.5,0.76543 
0.9,0.4,1,0.88532 
0.9,0.4,1.5,0.69067 
0.9,0.4,2,0.66665 
0.9,0.4,2.5,0.86059 
0.9,0.5,0.5,0.76297 
0.9,0.5,1,0.94741 
0.9,0.5,1.5,0.76288 
0.9,0.5,2,0.64365 
0.9,0.5,2.5,0.77541 
0.9,0.6,0.5,0.74900 
0.9,0.6,1,0.97176 
0.9,0.6,1.5,0.86397 
0.9,0.6,2,0.66487 
0.9,0.6,2.5,0.67388 
0.9,0.7,0.5,0.72690 
0.9,0.7,1,0.94113 
0.9,0.7,1.5,0.95942 
0.9,0.7,2,0.74477 
0.9,0.7,2.5,0.64130 
0.9,0.8,0.5,0.69965 
0.9,0.8,1,0.86019 
0.9,0.8,1.5,0.96857 
0.9,0.8,2,0.85614 
0.9,0.8,2.5,0.69769 
0.9,0.9,0.5,0.67017 
0.9,0.9,1,0.75129 
0.9,0.9,1.5,0.84041 
0.9,0.9,2,0.85903 
0.9,0.9,2.5,0.78569 
1,0.1,0.5,0.68883 
1,0.1,1,0.67697 
1,0.1,1.5,0.64622 
1,0.1,2,0.70168 
1,0.1,2.5,0.65702 
1,0.2,0.5,0.72722 
1,0.2,1,0.73294 
1,0.2,1.5,0.64418 
1,0.2,2,0.73764 
1,0.2,2.5,0.72473 
1,0.3,0.5,0.75429 
1,0.3,1,0.80558 
1,0.3,1.5,0.65344 
1,0.3,2,0.71354 
1,0.3,2.5,0.82802 
1,0.4,0.5,0.76586 
1,0.4,1,0.88171 
1,0.4,1.5,0.68950 
1,0.4,2,0.66942 
1,0.4,2.5,0.86232 
1,0.5,0.5,0.76312 
1,0.5,1,0.94530 
1,0.5,1.5,0.76005 
1,0.5,2,0.64312 
1,0.5,2.5,0.78002 
1,0.6,0.5,0.75040 
1,0.6,1,0.97218 
1,0.6,1.5,0.86015 
1,0.6,2,0.66421 
1,0.6,2.5,0.67695 
1,0.7,0.5,0.72768 
1,0.7,1,0.94262 
1,0.7,1.5,0.95767 
1,0.7,2,0.74261 
1,0.7,2.5,0.64126 
1,0.8,0.5,0.70017 
1,0.8,1,0.86077 
1,0.8,1.5,0.96945 
1,0.8,2,0.85526 
1,0.8,2.5,0.69629 
1,0.9,0.5,0.66986 
1,0.9,1,0.75137 
1,0.9,1.5,0.84122 
1,0.9,2,0.85900 
1,0.9,2.5,0.78514 
1.1,0.1,0.5,0.68837 
1.1,0.1,1,0.67748 
1.1,0.1,1.5,0.64689 
1.1,0.1,2,0.70148 
1.1,0.1,2.5,0.65671 
1.1,0.2,0.5,0.72743 
1.1,0.2,1,0.73320 
1.1,0.2,1.5,0.64377 
1.1,0.2,2,0.73561 
1.1,0.2,2.5,0.72410 
1.1,0.3,0.5,0.75302 
1.1,0.3,1,0.80242 
1.1,0.3,1.5,0.65346 
1.1,0.3,2,0.71687 
1.1,0.3,2.5,0.82412 
1.1,0.4,0.5,0.76584 
1.1,0.4,1,0.87829 
1.1,0.4,1.5,0.68776 
1.1,0.4,2,0.67230 
1.1,0.4,2.5,0.86390 
1.1,0.5,0.5,0.76400 
1.1,0.5,1,0.94315 
1.1,0.5,1.5,0.75568 
1.1,0.5,2,0.64464 
1.1,0.5,2.5,0.78597 
1.1,0.6,0.5,0.75047 
1.1,0.6,1,0.97181 
1.1,0.6,1.5,0.85624 
1.1,0.6,2,0.66109 
1.1,0.6,2.5,0.68075 
1.1,0.7,0.5,0.72843 
1.1,0.7,1,0.94363 
1.1,0.7,1.5,0.95597 
1.1,0.7,2,0.74029 
1.1,0.7,2.5,0.64066 
1.1,0.8,0.5,0.70054 
1.1,0.8,1,0.86191 
1.1,0.8,1.5,0.97050 
1.1,0.8,2,0.85370 
1.1,0.8,2.5,0.69532 
1.1,0.9,0.5,0.67054 
1.1,0.9,1,0.75174 
1.1,0.9,1.5,0.84180 
1.1,0.9,2,0.85939 
1.1,0.9,2.5,0.78539 
1.2,0.1,0.5,0.68806 
1.2,0.1,1,0.67712 
1.2,0.1,1.5,0.64796 
1.2,0.1,2,0.69995 
1.2,0.1,2.5,0.65669 
1.2,0.2,0.5,0.72585 
1.2,0.2,1,0.72999 
1.2,0.2,1.5,0.64430 
1.2,0.2,2,0.73552 
1.2,0.2,2.5,0.72042 
1.2,0.3,0.5,0.75203 
1.2,0.3,1,0.79844 
1.2,0.3,1.5,0.65328 
1.2,0.3,2,0.72007 
1.2,0.3,2.5,0.81909 
1.2,0.4,0.5,0.76474 
1.2,0.4,1,0.87373 
1.2,0.4,1.5,0.68511 
1.2,0.4,2,0.67554 
1.2,0.4,2.5,0.86520 
1.2,0.5,0.5,0.76438 
1.2,0.5,1,0.94025 
1.2,0.5,1.5,0.75117 
1.2,0.5,2,0.64567 
1.2,0.5,2.5,0.79281 
1.2,0.6,0.5,0.75154 
1.2,0.6,1,0.97160 
1.2,0.6,1.5,0.85173 
1.2,0.6,2,0.66090 
1.2,0.6,2.5,0.68434 
1.2,0.7,0.5,0.72903 
1.2,0.7,1,0.94526 
1.2,0.7,1.5,0.95385 
1.2,0.7,2,0.73686 
1.2,0.7,2.5,0.64100 
1.2,0.8,0.5,0.70115 
1.2,0.8,1,0.86355 
1.2,0.8,1.5,0.97128 
1.2,0.8,2,0.85280 
1.2,0.8,2.5,0.69395 
1.2,0.9,0.5,0.67071 
1.2,0.9,1,0.75201 
1.2,0.9,1.5,0.84262 
1.2,0.9,2,0.86012 
1.2,0.9,2.5,0.78514 
1.3,0.1,0.5,0.68688 
1.3,0.1,1,0.67621 
1.3,0.1,1.5,0.64739 
1.3,0.1,2,0.69877 
1.3,0.1,2.5,0.65544 
1.3,0.2,0.5,0.72504 
1.3,0.2,1,0.72777 
1.3,0.2,1.5,0.64550 
1.3,0.2,2,0.73587 
1.3,0.2,2.5,0.71714 
1.3,0.3,0.5,0.75099 
1.3,0.3,1,0.79407 
1.3,0.3,1.5,0.65249 
1.3,0.3,2,0.72295 
1.3,0.3,2.5,0.81374 
1.3,0.4,0.5,0.76439 
1.3,0.4,1,0.86856 
1.3,0.4,1.5,0.68249 
1.3,0.4,2,0.67922 
1.3,0.4,2.5,0.86644 
1.3,0.5,0.5,0.76463 
1.3,0.5,1,0.93671 
1.3,0.5,1.5,0.74531 
1.3,0.5,2,0.64610 
1.3,0.5,2.5,0.79881 
1.3,0.6,0.5,0.75217 
1.3,0.6,1,0.97099 
1.3,0.6,1.5,0.84697 
1.3,0.6,2,0.65833 
1.3,0.6,2.5,0.68924 
1.3,0.7,0.5,0.72940 
1.3,0.7,1,0.94687 
1.3,0.7,1.5,0.95164 
1.3,0.7,2,0.73385 
1.3,0.7,2.5,0.64089 
1.3,0.8,0.5,0.70179 
1.3,0.8,1,0.86534 
1.3,0.8,1.5,0.97236 
1.3,0.8,2,0.85117 
1.3,0.8,2.5,0.69262 
1.3,0.9,0.5,0.67089 
1.3,0.9,1,0.75248 
1.3,0.9,1.5,0.84339 
1.3,0.9,2,0.86053 
1.3,0.9,2.5,0.78513 
1.4,0.1,0.5,0.68655 
1.4,0.1,1,0.67570 
1.4,0.1,1.5,0.64768 
1.4,0.1,2,0.69893 
1.4,0.1,2.5,0.65590 
1.4,0.2,0.5,0.72400 
1.4,0.2,1,0.72537 
1.4,0.2,1.5,0.64655 
1.4,0.2,2,0.73573 
1.4,0.2,2.5,0.71340 
1.4,0.3,0.5,0.75019 
1.4,0.3,1,0.78957 
1.4,0.3,1.5,0.65246 
1.4,0.3,2,0.72637 
1.4,0.3,2.5,0.80706 
1.4,0.4,0.5,0.76458 
1.4,0.4,1,0.86353 
1.4,0.4,1.5,0.67982 
1.4,0.4,2,0.68393 
1.4,0.4,2.5,0.86674 
1.4,0.5,0.5,0.76504 
1.4,0.5,1,0.93331 
1.4,0.5,1.5,0.74193 
1.4,0.5,2,0.64729 
1.4,0.5,2.5,0.80674 
1.4,0.6,0.5,0.75248 
1.4,0.6,1,0.97024 
1.4,0.6,1.5,0.84170 
1.4,0.6,2,0.65682 
1.4,0.6,2.5,0.69344 
1.4,0.7,0.5,0.73030 
1.4,0.7,1,0.94833 
1.4,0.7,1.5,0.94926 
1.4,0.7,2,0.73084 
1.4,0.7,2.5,0.64171 
1.4,0.8,0.5,0.70177 
1.4,0.8,1,0.86691 
1.4,0.8,1.5,0.97347 
1.4,0.8,2,0.85006 
1.4,0.8,2.5,0.69097 
1.4,0.9,0.5,0.67077 
1.4,0.9,1,0.75307 
1.4,0.9,1.5,0.84434 
1.4,0.9,2,0.86147 
1.4,0.9,2.5,0.78546 
1.5,0.1,0.5,0.68577 
1.5,0.1,1,0.67453 
1.5,0.1,1.5,0.64662 
1.5,0.1,2,0.69793 
1.5,0.1,2.5,0.65516 
1.5,0.2,0.5,0.72154 
1.5,0.2,1,0.72155 
1.5,0.2,1.5,0.64677 
1.5,0.2,2,0.73550 
1.5,0.2,2.5,0.70866 
1.5,0.3,0.5,0.74804 
1.5,0.3,1,0.78383 
1.5,0.3,1.5,0.65180 
1.5,0.3,2,0.72997 
1.5,0.3,2.5,0.79965 
1.5,0.4,0.5,0.76336 
1.5,0.4,1,0.85784 
1.5,0.4,1.5,0.67602 
1.5,0.4,2,0.68766 
1.5,0.4,2.5,0.86728 
1.5,0.5,0.5,0.76450 
1.5,0.5,1,0.92905 
1.5,0.5,1.5,0.73703 
1.5,0.5,2,0.64943 
1.5,0.5,2.5,0.81385 
1.5,0.6,0.5,0.75308 
1.5,0.6,1,0.96931 
1.5,0.6,1.5,0.83552 
1.5,0.6,2,0.65482 
1.5,0.6,2.5,0.69995 
1.5,0.7,0.5,0.73079 
1.5,0.7,1,0.94977 
1.5,0.7,1.5,0.94633 
1.5,0.7,2,0.72712 
1.5,0.7,2.5,0.64169 
1.5,0.8,0.5,0.70241 
1.5,0.8,1,0.86824 
1.5,0.8,1.5,0.97461 
1.5,0.8,2,0.84815 
1.5,0.8,2.5,0.68892 
1.5,0.9,0.5,0.67098 
1.5,0.9,1,0.75353 
1.5,0.9,1.5,0.84557 
1.5,0.9,2,0.86247 
1.5,0.9,2.5,0.78502 
1.6,0.1,0.5,0.68619 
1.6,0.1,1,0.67416 
1.6,0.1,1.5,0.64812 
1.6,0.1,2,0.69756 
1.6,0.1,2.5,0.65525 
1.6,0.2,0.5,0.72150 
1.6,0.2,1,0.72104 
1.6,0.2,1.5,0.64968 
1.6,0.2,2,0.73707 
1.6,0.2,2.5,0.70653 
1.6,0.3,0.5,0.74734 
1.6,0.3,1,0.77882 
1.6,0.3,1.5,0.65166 
1.6,0.3,2,0.73424 
1.6,0.3,2.5,0.79262 
1.6,0.4,0.5,0.76316 
1.6,0.4,1,0.85279 
1.6,0.4,1.5,0.67541 
1.6,0.4,2,0.69244 
1.6,0.4,2.5,0.86530 
1.6,0.5,0.5,0.76506 
1.6,0.5,1,0.92485 
1.6,0.5,1.5,0.73220 
1.6,0.5,2,0.65212 
1.6,0.5,2.5,0.82273 
1.6,0.6,0.5,0.75380 
1.6,0.6,1,0.96801 
1.6,0.6,1.5,0.82987 
1.6,0.6,2,0.65374 
1.6,0.6,2.5,0.70580 
1.6,0.7,0.5,0.73170 
1.6,0.7,1,0.95159 
1.6,0.7,1.5,0.94341 
1.6,0.7,2,0.72350 
1.6,0.7,2.5,0.64236 
1.6,0.8,0.5,0.70289 
1.6,0.8,1,0.87022 
1.6,0.8,1.5,0.97584 
1.6,0.8,2,0.84596 
1.6,0.8,2.5,0.68727 
1.6,0.9,0.5,0.67082 
1.6,0.9,1,0.75416 
1.6,0.9,1.5,0.84663 
1.6,0.9,2,0.86315 
1.6,0.9,2.5,0.78506 
1.7,0.1,0.5,0.68459 
1.7,0.1,1,0.67265 
1.7,0.1,1.5,0.64897 
1.7,0.1,2,0.69606 
1.7,0.1,2.5,0.65414 
1.7,0.2,0.5,0.71956 
1.7,0.2,1,0.71588 
1.7,0.2,1.5,0.64963 
1.7,0.2,2,0.73605 
1.7,0.2,2.5,0.70074 
1.7,0.3,0.5,0.74611 
1.7,0.3,1,0.77324 
1.7,0.3,1.5,0.65127 
1.7,0.3,2,0.73761 
1.7,0.3,2.5,0.78543 
1.7,0.4,0.5,0.76233 
1.7,0.4,1,0.84579 
1.7,0.4,1.5,0.67249 
1.7,0.4,2,0.69794 
1.7,0.4,2.5,0.86314 
1.7,0.5,0.5,0.76504 
1.7,0.5,1,0.91920 
1.7,0.5,1.5,0.72636 
1.7,0.5,2,0.65532 
1.7,0.5,2.5,0.83133 
1.7,0.6,0.5,0.75455 
1.7,0.6,1,0.96654 
1.7,0.6,1.5,0.82287 
1.7,0.6,2,0.65273 
1.7,0.6,2.5,0.71323 
1.7,0.7,0.5,0.73222 
1.7,0.7,1,0.95307 
1.7,0.7,1.5,0.93995 
1.7,0.7,2,0.71965 
1.7,0.7,2.5,0.64365 
1.7,0.8,0.5,0.70306 
1.7,0.8,1,0.87226 
1.7,0.8,1.5,0.97703 
1.7,0.8,2,0.84418 
1.7,0.8,2.5,0.68553 
1.7,0.9,0.5,0.67103 
1.7,0.9,1,0.75506 
1.7,0.9,1.5,0.84755 
1.7,0.9,2,0.86406 
1.7,0.9,2.5,0.78523 
1.8,0.1,0.5,0.68380 
1.8,0.1,1,0.67151 
1.8,0.1,1.5,0.64938 
1.8,0.1,2,0.69526 
1.8,0.1,2.5,0.65331 
1.8,0.2,0.5,0.71773 
1.8,0.2,1,0.71275 
1.8,0.2,1.5,0.65026 
1.8,0.2,2,0.73588 
1.8,0.2,2.5,0.69710 
1.8,0.3,0.5,0.74485 
1.8,0.3,1,0.76860 
1.8,0.3,1.5,0.65256 
1.8,0.3,2,0.74122 
1.8,0.3,2.5,0.77858 
1.8,0.4,0.5,0.76167 
1.8,0.4,1,0.83810 
1.8,0.4,1.5,0.66989 
1.8,0.4,2,0.70424 
1.8,0.4,2.5,0.86006 
1.8,0.5,0.5,0.76556 
1.8,0.5,1,0.91338 
1.8,0.5,1.5,0.72030 
1.8,0.5,2,0.65847 
1.8,0.5,2.5,0.83979 
1.8,0.6,0.5,0.75545 
1.8,0.6,1,0.96458 
1.8,0.6,1.5,0.81596 
1.8,0.6,2,0.65150 
1.8,0.6,2.5,0.72188 
1.8,0.7,0.5,0.73315 
1.8,0.7,1,0.95472 
1.8,0.7,1.5,0.93547 
1.8,0.7,2,0.71606 
1.8,0.7,2.5,0.64466 
1.8,0.8,0.5,0.70361 
1.8,0.8,1,0.87400 
1.8,0.8,1.5,0.97803 
1.8,0.8,2,0.84196 
1.8,0.8,2.5,0.68354 
1.8,0.9,0.5,0.67125 
1.8,0.9,1,0.75586 
1.8,0.9,1.5,0.84918 
1.8,0.9,2,0.86532 
1.8,0.9,2.5,0.78510 
1.9,0.1,0.5,0.68292 
1.9,0.1,1,0.66979 
1.9,0.1,1.5,0.65029 
1.9,0.1,2,0.69399 
1.9,0.1,2.5,0.65249 
1.9,0.2,0.5,0.71580 
1.9,0.2,1,0.70802 
1.9,0.2,1.5,0.65111 
1.9,0.2,2,0.73553 
1.9,0.2,2.5,0.69190 
1.9,0.3,0.5,0.74320 
1.9,0.3,1,0.76208 
1.9,0.3,1.5,0.65284 
1.9,0.3,2,0.74495 
1.9,0.3,2.5,0.76927 
1.9,0.4,0.5,0.76070 
1.9,0.4,1,0.83010 
1.9,0.4,1.5,0.66735 
1.9,0.4,2,0.71149 
1.9,0.4,2.5,0.85547 
1.9,0.5,0.5,0.76547 
1.9,0.5,1,0.90662 
1.9,0.5,1.5,0.71478 
1.9,0.5,2,0.66342 
1.9,0.5,2.5,0.84932 
1.9,0.6,0.5,0.75581 
1.9,0.6,1,0.96225 
1.9,0.6,1.5,0.80898 
1.9,0.6,2,0.65021 
1.9,0.6,2.5,0.73001 
1.9,0.7,0.5,0.73409 
1.9,0.7,1,0.95636 
1.9,0.7,1.5,0.93103 
1.9,0.7,2,0.71143 
1.9,0.7,2.5,0.64630 
1.9,0.8,0.5,0.70408 
1.9,0.8,1,0.87644 
1.9,0.8,1.5,0.97922 
1.9,0.8,2,0.83959 
1.9,0.8,2.5,0.68157 
1.9,0.9,0.5,0.67158 
1.9,0.9,1,0.75631 
1.9,0.9,1.5,0.85060 
1.9,0.9,2,0.86591 
1.9,0.9,2.5,0.78506 
2,0.1,0.5,0.68180 
2,0.1,1,0.66814 
2,0.1,1.5,0.65126 
2,0.1,2,0.69270 
2,0.1,2.5,0.65131 
2,0.2,0.5,0.71456 
2,0.2,1,0.70383 
2,0.2,1.5,0.65288 
2,0.2,2,0.73542 
2,0.2,2.5,0.68806 
2,0.3,0.5,0.74113 
2,0.3,1,0.75430 
2,0.3,1.5,0.65322 
2,0.3,2,0.74847 
2,0.3,2.5,0.75969 
2,0.4,0.5,0.75952 
2,0.4,1,0.82074 
2,0.4,1.5,0.66487 
2,0.4,2,0.71897 
2,0.4,2.5,0.84942 
2,0.5,0.5,0.76543 
2,0.5,1,0.89883 
2,0.5,1.5,0.70863 
2,0.5,2,0.66841 
2,0.5,2.5,0.85651 
2,0.6,0.5,0.75701 
2,0.6,1,0.95917 
2,0.6,1.5,0.80079 
2,0.6,2,0.65065 
2,0.6,2.5,0.74050 
2,0.7,0.5,0.73478 
2,0.7,1,0.95800 
2,0.7,1.5,0.92644 
2,0.7,2,0.70683 
2,0.7,2.5,0.64844 
2,0.8,0.5,0.70488 
2,0.8,1,0.87873 
2,0.8,1.5,0.98035 
2,0.8,2,0.83728 
2,0.8,2.5,0.67976 
2,0.9,0.5,0.67156 
2,0.9,1,0.75730 
2,0.9,1.5,0.85199 
2,0.9,2,0.86716 
2,0.9,2.5,0.78484 
2.1,0.1,0.5,0.68062 
2.1,0.1,1,0.66617 
2.1,0.1,1.5,0.65192 
2.1,0.1,2,0.69121 
2.1,0.1,2.5,0.65033 
2.1,0.2,0.5,0.71201 
2.1,0.2,1,0.69858 
2.1,0.2,1.5,0.65466 
2.1,0.2,2,0.73461 
2.1,0.2,2.5,0.68201 
2.1,0.3,0.5,0.73894 
2.1,0.3,1,0.74550 
2.1,0.3,1.5,0.65382 
2.1,0.3,2,0.75375 
2.1,0.3,2.5,0.74888 
2.1,0.4,0.5,0.75805 
2.1,0.4,1,0.81018 
2.1,0.4,1.5,0.66267 
2.1,0.4,2,0.72765 
2.1,0.4,2.5,0.84069 
2.1,0.5,0.5,0.76513 
2.1,0.5,1,0.88992 
2.1,0.5,1.5,0.70272 
2.1,0.5,2,0.67484 
2.1,0.5,2.5,0.86347 
2.1,0.6,0.5,0.75772 
2.1,0.6,1,0.95529 
2.1,0.6,1.5,0.79151 
2.1,0.6,2,0.65077 
2.1,0.6,2.5,0.75269 
2.1,0.7,0.5,0.73575 
2.1,0.7,1,0.95951 
2.1,0.7,1.5,0.92060 
2.1,0.7,2,0.70276 
2.1,0.7,2.5,0.65151 
2.1,0.8,0.5,0.70524 
2.1,0.8,1,0.88114 
2.1,0.8,1.5,0.98164 
2.1,0.8,2,0.83470 
2.1,0.8,2.5,0.67827 
2.1,0.9,0.5,0.67158 
2.1,0.9,1,0.75793 
2.1,0.9,1.5,0.85360 
2.1,0.9,2,0.86835 
2.1,0.9,2.5,0.78505 
2.2,0.1,0.5,0.67914 
2.2,0.1,1,0.66403 
2.2,0.1,1.5,0.65359 
2.2,0.1,2,0.68971 
2.2,0.1,2.5,0.64907 
2.2,0.2,0.5,0.70949 
2.2,0.2,1,0.69298 
2.2,0.2,1.5,0.65711 
2.2,0.2,2,0.73403 
2.2,0.2,2.5,0.67694 
2.2,0.3,0.5,0.73674 
2.2,0.3,1,0.73663 
2.2,0.3,1.5,0.65567 
2.2,0.3,2,0.75805 
2.2,0.3,2.5,0.73877 
2.2,0.4,0.5,0.75647 
2.2,0.4,1,0.79869 
2.2,0.4,1.5,0.66118 
2.2,0.4,2,0.73739 
2.2,0.4,2.5,0.82993 
2.2,0.5,0.5,0.76503 
2.2,0.5,1,0.87957 
2.2,0.5,1.5,0.69646 
2.2,0.5,2,0.68332 
2.2,0.5,2.5,0.87000 
2.2,0.6,0.5,0.75814 
2.2,0.6,1,0.95035 
2.2,0.6,1.5,0.78231 
2.2,0.6,2,0.65190 
2.2,0.6,2.5,0.76571 
2.2,0.7,0.5,0.73683 
2.2,0.7,1,0.96076 
2.2,0.7,1.5,0.91456 
2.2,0.7,2,0.69918 
2.2,0.7,2.5,0.65520 
2.2,0.8,0.5,0.70562 
2.2,0.8,1,0.88363 
2.2,0.8,1.5,0.98297 
2.2,0.8,2,0.83185 
2.2,0.8,2.5,0.67620 
2.2,0.9,0.5,0.67170 
2.2,0.9,1,0.75909 
2.2,0.9,1.5,0.85534 
2.2,0.9,2,0.86944 
2.2,0.9,2.5,0.78500 
2.3,0.1,0.5,0.67734 
2.3,0.1,1,0.66138 
2.3,0.1,1.5,0.65535 
2.3,0.1,2,0.68804 
2.3,0.1,2.5,0.64762 
2.3,0.2,0.5,0.70657 
2.3,0.2,1,0.68652 
2.3,0.2,1.5,0.66086 
2.3,0.2,2,0.73297 
2.3,0.2,2.5,0.67087 
2.3,0.3,0.5,0.73338 
2.3,0.3,1,0.72587 
2.3,0.3,1.5,0.65846 
