period,f,h,T
1.5,0.45,0.8,0.887394833
1.5,0.45,0.85,0.897450114
1.5,0.45,0.9,0.902111461
1.5,0.45,0.95,0.901585877
1.5,0.45,1,0.895301213
1.5,0.45,1.05,0.884307373
1.5,0.45,1.1,0.870031423
1.5,0.45,1.15,0.851396543
1.5,0.45,1.2,0.829983883
1.5,0.45,1.25,0.80724057
1.5,0.45,1.3,0.78439763
1.5,0.45,1.35,0.76189875
1.5,0.45,1.4,0.74040109
1.5,0.45,1.45,0.720194493
1.5,0.45,1.5,0.702421853
1.5,0.46,0.5,0.765558224
1.5,0.46,1,0.902567409
1.5,0.46,1.5,0.708115608
1.5,0.46,2,0.661107847
1.5,0.46,2.5,0.849509498
1.5,0.48,0.5,0.76541601
1.5,0.48,1,0.916099354
1.5,0.48,1.5,0.721658243
1.5,0.48,2,0.654185405
1.5,0.48,2.5,0.833613456
1.5,0.5,0.5,0.764503024
1.5,0.5,0.55,0.78789715
1.5,0.5,0.6,0.812322811
1.5,0.5,0.65,0.837093449
1.5,0.5,0.7,0.860410315
1.5,0.5,0.75,0.881503262
1.5,0.5,0.8,0.900342567
1.5,0.5,0.85,0.915022057
1.5,0.5,0.9,0.92509616
1.5,0.5,0.95,0.929873671
1.5,0.5,1,0.929053549
1.5,0.5,1.05,0.922592204
1.5,0.5,1.1,0.911454264
1.5,0.5,1.15,0.895749796
1.5,0.5,1.2,0.876093236
1.5,0.5,1.25,0.853691931
1.5,0.5,1.3,0.829746588
1.5,0.5,1.35,0.805617318
1.5,0.5,1.4,0.781567003
1.5,0.5,1.45,0.758746316
1.5,0.5,1.5,0.737032829
1.5,0.5,1.6,0.69934824
1.5,0.5,2,0.649426395
1.5,0.5,2.5,0.81385129
1.5,0.5,3,0.910755648
1.5,0.5,3.5,0.698316959
1.5,0.5,4,0.663661925
1.5,0.5,4.5,0.862113269
1.5,0.5,5,0.874864291
1.5,0.5,5.5,0.670492958
1.5,0.5,6,0.690247351
1.5,0.52,0.5,0.76318984
1.5,0.52,1,0.940374353
1.5,0.52,1.5,0.753508014
1.5,0.52,2,0.646097315
1.5,0.52,2.5,0.791553843
1.5,0.54,0.5,0.761545174
1.5,0.54,1,0.950562039
1.5,0.54,1.5,0.772560567
1.5,0.54,2,0.645070956
1.5,0.54,2.5,0.767995341
1.5,0.55,0.5,0.760367145
1.5,0.55,0.55,0.78397988
1.5,0.55,0.6,0.808315891
1.5,0.55,0.65,0.833455211
1.5,0.55,0.7,0.858474979
1.5,0.55,0.75,0.882546884
1.5,0.55,0.8,0.904768188
1.5,0.55,0.85,0.924023309
1.5,0.55,0.9,0.939289889
1.5,0.55,0.95,0.949752214
1.5,0.55,1,0.955226368
1.5,0.55,1.05,0.954742481
1.5,0.55,1.1,0.948909371
1.5,0.55,1.15,0.937852637
1.5,0.55,1.2,0.922332601
1.5,0.55,1.25,0.903040387
1.5,0.55,1.3,0.880842372
1.5,0.55,1.35,0.856821868
1.5,0.55,1.4,0.831546506
1.5,0.55,1.45,0.806500031
1.5,0.55,1.5,0.781986046
1.5,0.56,0.5,0.75945475
1.5,0.56,1,0.958896171
1.5,0.56,1.5,0.791581937
1.5,0.56,2,0.646333803
1.5,0.56,2.5,0.74414573
1.5,0.58,0.5,0.756168167
1.5,0.58,1,0.96523113
1.5,0.58,1.5,0.81304864
1.5,0.58,2,0.649264258
1.5,0.58,2.5,0.720533435
1.5,0.6,0.5,0.753077738
1.5,0.6,0.55,0.77574417
1.5,0.6,0.6,0.799873696
1.5,0.6,0.65,0.824785835
1.5,0.6,0.7,0.850326762
1.5,0.6,0.75,0.875339089
1.5,0.6,0.8,0.899696716
1.5,0.6,0.85,0.922009801
1.5,0.6,0.9,0.94184201
1.5,0.6,0.95,0.95774629
1.5,0.6,1,0.969307889
1.5,0.6,1.05,0.975763207
1.5,0.6,1.1,0.976768552
1.5,0.6,1.15,0.972365558
1.5,0.6,1.2,0.963197295
1.5,0.6,1.25,0.949030138
1.5,0.6,1.3,0.930733036
1.5,0.6,1.35,0.909439521
1.5,0.6,1.4,0.886807119
1.5,0.6,1.45,0.861661598
1.5,0.6,1.5,0.835523446
1.5,0.6,2,0.654815084
1.5,0.6,2.5,0.699952433
1.5,0.6,3,0.926798031
1.5,0.6,3.5,0.903730244
1.5,0.6,4,0.684812803
1.5,0.6,4.5,0.664058288
1.5,0.6,5,0.861459424
1.5,0.6,5.5,0.95805335
1.5,0.6,6,0.732670098
1.5,0.62,0.5,0.749758087
1.5,0.62,1,0.971165809
1.5,0.62,1.5,0.859419442
1.5,0.62,2,0.663911502
1.5,0.62,2.5,0.681120154
1.5,0.64,0.5,0.745765735
1.5,0.64,1,0.969983063
1.5,0.64,1.5,0.882151384
1.5,0.64,2,0.675113006
1.5,0.64,2.5,0.665586819
1.5,0.65,0.5,0.7435107
1.5,0.65,0.55,0.764358192
1.5,0.65,0.6,0.787229403
1.5,0.65,0.65,0.810856695
1.5,0.65,0.7,0.835751947
1.5,0.65,0.75,0.860993602
1.5,0.65,0.8,0.885367286
1.5,0.65,0.85,0.909594203
1.5,0.65,0.9,0.932055369
1.5,0.65,0.95,0.951885841
1.5,0.65,1,0.968448095
1.5,0.65,1.05,0.98113344
1.5,0.65,1.1,0.989379218
1.5,0.65,1.15,0.992680002
1.5,0.65,1.2,0.99113474
1.5,0.65,1.25,0.98433532
1.5,0.65,1.3,0.972917168
1.5,0.65,1.35,0.95749169
1.5,0.65,1.4,0.938655177
1.5,0.65,1.45,0.917269095
1.5,0.65,1.5,0.89366885
1.5,0.66,0.5,0.740691421
1.5,0.66,1,0.965955659
1.5,0.66,1.5,0.905743162
1.5,0.66,2,0.689784575
1.5,0.66,2.5,0.65390708
1.5,0.68,0.5,0.735932816
1.5,0.68,1,0.959410157
1.5,0.68,1.5,0.926762467
1.5,0.68,2,0.707039815
1.5,0.68,2.5,0.645795603
1.5,0.7,0.5,0.730786856
1.5,0.7,0.55,0.749734914
1.5,0.7,0.6,0.770078175
1.5,0.7,0.65,0.791389218
1.5,0.7,0.7,0.814147264
1.5,0.7,0.75,0.837667668
1.5,0.7,0.8,0.861643342
1.5,0.7,0.85,0.885390313
1.5,0.7,0.9,0.908347631
1.5,0.7,0.95,0.929941238
1.5,0.7,1,0.949768119
1.5,0.7,1.05,0.967120046
1.5,0.7,1.1,0.981293854
1.5,0.7,1.15,0.991847327
1.5,0.7,1.2,0.998006627
1.5,0.7,1.25,0.999843839
1.5,0.7,1.3,0.997229625
1.5,0.7,1.35,0.990247002
1.5,0.7,1.4,0.979033513
1.5,0.7,1.45,0.964252302
1.5,0.7,1.5,0.946332558
1.5,0.7,1.6,0.904404607
1.5,0.7,2,0.727124902
1.5,0.7,2.5,0.641693325
1.5,0.7,3,0.743119787
1.5,0.7,3.5,0.961598173
1.5,0.7,4,0.933411454
1.5,0.7,4.5,0.716257059
1.5,0.7,5,0.643022624
1.5,0.7,5.5,0.755669417
1.5,0.7,6,0.972038913
1.5,0.72,0.5,0.725373369
1.5,0.72,1,0.937898755
1.5,0.72,1.5,0.962747932
1.5,0.72,2,0.750060143
1.5,0.72,2.5,0.642337199
1.5,0.74,0.5,0.72026437
1.5,0.74,1,0.923615911
1.5,0.74,1.5,0.974320356
1.5,0.74,2,0.774279992
1.5,0.74,2.5,0.647745643
1.5,0.75,0.5,0.717097425
1.5,0.75,0.55,0.733157444
1.5,0.75,0.6,0.750146553
1.5,0.75,0.65,0.76894971
1.5,0.75,0.7,0.788715209
1.5,0.75,0.75,0.80926593
1.5,0.75,0.8,0.830653398
1.5,0.75,0.85,0.852270986
1.5,0.75,0.9,0.873860074
1.5,0.75,0.95,0.895378249
1.5,0.75,1,0.915700236
1.5,0.75,1.05,0.934558741
1.5,0.75,1.1,0.951833814
1.5,0.75,1.15,0.966859131
1.5,0.75,1.2,0.979060924
1.5,0.75,1.25,0.987942057
1.5,0.75,1.3,0.993429252
1.5,0.75,1.35,0.995205033
1.5,0.75,1.4,0.993162569
1.5,0.75,1.45,0.987451786
1.5,0.75,1.5,0.978313499
1.5,0.76,0.5,0.714077067
1.5,0.76,1,0.90707981
1.5,0.76,1.5,0.980856012
1.5,0.76,2,0.799562287
1.5,0.76,2.5,0.657305969
1.5,0.78,0.5,0.708019547
1.5,0.78,1,0.888532852
1.5,0.78,1.5,0.981164067
1.5,0.78,2,0.824967916
1.5,0.78,2.5,0.6714355
1.5,0.8,0.5,0.702408591
1.5,0.8,0.55,0.715206557
1.5,0.8,0.6,0.72900865
1.5,0.8,0.65,0.744107584
1.5,0.8,0.7,0.759995941
1.5,0.8,0.75,0.776995081
1.5,0.8,0.8,0.794620564
1.5,0.8,0.85,0.812644717
1.5,0.8,0.9,0.83123303
1.5,0.8,0.95,0.850033864
1.5,0.8,1,0.868236063
1.5,0.8,1.05,0.886365723
1.5,0.8,1.1,0.903681909
1.5,0.8,1.15,0.919738294
1.5,0.8,1.2,0.934455581
1.5,0.8,1.25,0.947377043
1.5,0.8,1.3,0.957808515
1.5,0.8,1.35,0.966240989
1.5,0.8,1.4,0.971872129
1.5,0.8,1.45,0.974781167
1.5,0.8,1.5,0.974610212
1.5,0.8,2,0.848145493
1.5,0.8,2.5,0.68892249
1.5,0.8,3,0.642004336
1.5,0.8,3.5,0.720147124
1.5,0.8,4,0.89329918
1.5,0.8,4.5,0.969712419
1.5,0.8,5,0.822406449
1.5,0.8,5.5,0.675642488
1.5,0.8,6,0.644912189
1.5,0.85,0.5,0.686497213
1.5,0.85,0.55,0.696286741
1.5,0.85,0.6,0.706767574
1.5,0.85,0.65,0.718041334
1.5,0.85,0.7,0.729814912
1.5,0.85,0.75,0.742574381
1.5,0.85,0.8,0.756131803
1.5,0.85,0.85,0.769573345
1.5,0.85,0.9,0.783639726
1.5,0.85,0.95,0.798381676
1.5,0.85,1,0.812870867
1.5,0.85,1.05,0.827431659
1.5,0.85,1.1,0.841746631
1.5,0.85,1.15,0.85602032
1.5,0.85,1.2,0.869670109
1.5,0.85,1.25,0.882395665
1.5,0.85,1.3,0.894543277
1.5,0.85,1.35,0.90505532
1.5,0.85,1.4,0.914394546
1.5,0.85,1.45,0.922035603
1.5,0.85,1.5,0.928107777
1.5,0.9,0.5,0.670983132
1.5,0.9,0.8,0.715937866
1.5,0.9,0.9,0.734250497
1.5,0.9,1,0.753527501
1.5,0.9,1.1,0.773897092
1.5,0.9,1.2,0.793611443
1.5,0.9,1.3,0.812698781
1.5,0.9,1.4,0.830268064
1.5,0.9,1.5,0.845574152
1.5,0.9,1.6,0.857424256
1.5,0.9,2,0.862467617
1.5,0.9,2.5,0.785021176
1.5,0.9,3,0.69230778
1.5,0.9,3.5,0.642985864
1.5,0.9,4,0.654905836
1.5,0.9,4.5,0.724566397
1.5,0.9,5,0.821290953
1.5,0.9,5.5,0.869104678
1.5,0.9,6,0.814436852
1.6,0.1,0.4,0.673627754
1.6,0.1,0.5,0.686188288
1.6,0.1,0.6,0.693958407
1.6,0.1,0.8,0.694750457
1.6,0.1,0.9,0.685929586
1.6,0.1,1,0.674162921
1.6,0.1,1.1,0.661297895
1.6,0.1,1.2,0.651468421
1.6,0.1,1.3,0.645264543
1.6,0.1,1.4,0.644030709
1.6,0.1,1.5,0.648119189
1.6,0.1,1.6,0.657180361
1.6,0.1,1.8,0.681651771
1.6,0.1,2,0.697559691
1.6,0.1,2.2,0.690066882
1.6,0.1,2.4,0.666644898
1.6,0.1,2.5,0.65524599
1.6,0.1,2.6,0.646743364
1.6,0.1,2.8,0.645680149
1.6,0.1,3,0.663948008
1.6,0.2,0.5,0.72150198
1.6,0.2,1,0.721036482
1.6,0.2,1.5,0.649682326
1.6,0.2,2,0.737065534
1.6,0.2,2.5,0.706534976
1.6,0.3,0.4,0.713497448
1.6,0.3,0.5,0.747338314
1.6,0.3,0.6,0.77885972
1.6,0.3,0.8,0.809260914
1.6,0.3,0.9,0.801560225
1.6,0.3,1,0.778784662
1.6,0.3,1.1,0.748779891
1.6,0.3,1.2,0.716146394
1.6,0.3,1.3,0.685577627
1.6,0.3,1.4,0.663538219
1.6,0.3,1.5,0.651657997
1.6,0.3,1.6,0.649468038
1.6,0.3,1.8,0.674895604
1.6,0.3,2,0.734218753
1.6,0.3,2.2,0.793871256
1.6,0.3,2.4,0.808200192
1.6,0.3,2.5,0.792615493
1.6,0.3,2.6,0.766512268
1.6,0.3,2.8,0.701823392
1.6,0.3,3,0.657322622
1.6,0.4,0.5,0.76315545
1.6,0.4,1,0.852792696
1.6,0.4,1.5,0.675410125
1.6,0.4,2,0.692438902
1.6,0.4,2.5,0.865303198
1.6,0.42,0.5,0.764666947
1.6,0.42,1,0.867816737
1.6,0.42,1.5,0.683569492
1.6,0.42,2,0.682680317
1.6,0.42,2.5,0.867635088
1.6,0.44,0.5,0.765596201
1.6,0.44,1,0.882810939
1.6,0.44,1.5,0.693182056
1.6,0.44,2,0.673372155
1.6,0.44,2.5,0.864263853
1.6,0.46,0.5,0.765996397
1.6,0.46,1,0.897418742
1.6,0.46,1.5,0.704366395
1.6,0.46,2,0.665109501
1.6,0.46,2.5,0.855326401
1.6,0.48,0.5,0.765916564
1.6,0.48,1,0.911630342
1.6,0.48,1.5,0.717887853
1.6,0.48,2,0.657762273
1.6,0.48,2.5,0.841193462
1.6,0.5,0.4,0.722009648
1.6,0.5,0.5,0.765057596
1.6,0.5,0.6,0.81301517
1.6,0.5,0.8,0.898400601
1.6,0.5,0.9,0.922126368
1.6,0.5,1,0.924850083
1.6,0.5,1.1,0.905608226
1.6,0.5,1.2,0.869531154
1.6,0.5,1.3,0.824359801
1.6,0.5,1.4,0.776492449
1.6,0.5,1.5,0.732204699
1.6,0.5,1.6,0.695950652
1.6,0.5,1.8,0.652981478
1.6,0.5,2,0.652120705
1.6,0.5,2.2,0.695014512
1.6,0.5,2.4,0.77482525
1.6,0.5,2.5,0.82272689
1.6,0.5,2.6,0.867891844
1.6,0.5,2.8,0.924833185
1.6,0.5,3,0.900551846
1.6,0.52,0.5,0.763828981
1.6,0.52,1,0.936849968
1.6,0.52,1.5,0.74851957
1.6,0.52,2,0.64809125
1.6,0.52,2.5,0.80072479
1.6,0.54,0.5,0.762191921
1.6,0.54,1,0.947370422
1.6,0.54,1.5,0.766099315
1.6,0.54,2,0.646002693
1.6,0.54,2.5,0.777084119
1.6,0.56,0.5,0.759890897
1.6,0.56,1,0.956431797
1.6,0.56,1.5,0.785798904
1.6,0.56,2,0.646012082
1.6,0.56,2.5,0.752869991
1.6,0.58,0.5,0.757275631
1.6,0.58,1,0.963338374
1.6,0.58,1.5,0.807000413
1.6,0.58,2,0.648439993
1.6,0.58,2.5,0.728777994
1.6,0.6,0.5,0.753796859
1.6,0.6,1,0.968014746
1.6,0.6,1.5,0.829872803
1.6,0.6,2,0.653743472
1.6,0.6,2.5,0.705796159
1.6,0.62,0.5,0.750213397
1.6,0.62,1,0.970314822
1.6,0.62,1.5,0.853359329
1.6,0.62,2,0.661842641
1.6,0.62,2.5,0.686375808
1.6,0.64,0.5,0.746403598
1.6,0.64,1,0.969958207
1.6,0.64,1.5,0.877018624
1.6,0.64,2,0.673014354
1.6,0.64,2.5,0.669401153
1.6,0.66,0.5,0.74147363
1.6,0.66,1,0.966484513
1.6,0.66,1.5,0.900372739
1.6,0.66,2,0.686774348
1.6,0.66,2.5,0.656714444
1.6,0.68,0.5,0.736784924
1.6,0.68,1,0.960658564
1.6,0.68,1.5,0.923082637
1.6,0.68,2,0.703853159
1.6,0.68,2.5,0.647032121
1.6,0.7,0.4,0.69884148
1.6,0.7,0.5,0.731700812
1.6,0.7,0.6,0.771138648
1.6,0.7,0.8,0.862974956
1.6,0.7,0.9,0.910007864
1.6,0.7,1,0.951588596
1.6,0.7,1.1,0.982461713
1.6,0.7,1.2,0.998270734
1.6,0.7,1.3,0.996305505
1.6,0.7,1.4,0.976996127
1.6,0.7,1.5,0.943408226
1.6,0.7,1.6,0.900012085
1.6,0.7,1.8,0.805567524
1.6,0.7,2,0.723496102
1.6,0.7,2.2,0.668383653
1.6,0.7,2.4,0.643580637
1.6,0.7,2.5,0.642363293
1.6,0.7,2.6,0.648721104
1.6,0.7,2.8,0.685017978
1.6,0.7,3,0.749908021
1.6,0.72,0.5,0.726305552
1.6,0.72,1,0.939867631
1.6,0.72,1.5,0.960378028
1.6,0.72,2,0.746030948
1.6,0.72,2.5,0.642739773
1.6,0.74,0.5,0.720582013
1.6,0.74,1,0.925615605
1.6,0.74,1.5,0.973240775
1.6,0.74,2,0.770867461
1.6,0.74,2.5,0.647104013
1.6,0.76,0.5,0.714768025
1.6,0.76,1,0.909109591
1.6,0.76,1.5,0.980529506
1.6,0.76,2,0.796439135
1.6,0.76,2.5,0.656128496
1.6,0.78,0.5,0.70867733
1.6,0.78,1,0.890452258
1.6,0.78,1.5,0.981718075
1.6,0.78,2,0.822481238
1.6,0.78,2.5,0.669576816
1.6,0.8,0.5,0.702886076
1.6,0.8,1,0.870217255
1.6,0.8,1.5,0.975837901
1.6,0.8,2,0.845958291
1.6,0.8,2.5,0.687272844
1.6,0.9,0.4,0.65997815
1.6,0.9,0.5,0.670822794
1.6,0.9,0.6,0.684051184
1.6,0.9,0.8,0.716155425
1.6,0.9,0.9,0.734744183
1.6,0.9,1,0.754156499
1.6,0.9,1.1,0.774174784
1.6,0.9,1.2,0.794516556
1.6,0.9,1.3,0.813817881
1.6,0.9,1.4,0.831469477
1.6,0.9,1.5,0.84663399
1.6,0.9,1.6,0.858742176
1.6,0.9,1.8,0.869999112
1.6,0.9,2,0.863152463
1.6,0.9,2.2,0.839790945
1.6,0.9,2.4,0.804797088
1.6,0.9,2.5,0.785057715
1.6,0.9,2.6,0.765078553
1.6,0.9,2.8,0.726051289
1.6,0.9,3,0.691927053
1.7,0.1,0.5,0.684588747
1.7,0.1,0.8,0.693108707
1.7,0.1,0.9,0.684529012
1.7,0.1,1,0.672687151
1.7,0.1,1.1,0.660481393
1.7,0.1,1.2,0.650823621
1.7,0.1,1.3,0.644792768
1.7,0.1,1.4,0.644175877
1.7,0.1,1.5,0.648933335
1.7,0.1,1.6,0.65778707
1.7,0.1,2,0.696055206
1.7,0.1,2.5,0.654139686
1.7,0.2,0.5,0.719563646
1.7,0.2,1,0.715877044
1.7,0.2,1.5,0.649632465
1.7,0.2,2,0.736054454
1.7,0.2,2.5,0.700739402
1.7,0.3,0.5,0.746108869
1.7,0.3,0.8,0.80534942
1.7,0.3,0.9,0.796378415
1.7,0.3,1,0.773272463
1.7,0.3,1.1,0.74340196
1.7,0.3,1.2,0.712486953
1.7,0.3,1.3,0.683336206
1.7,0.3,1.4,0.662971564
1.7,0.3,1.5,0.651224867
1.7,0.3,1.6,0.650277819
1.7,0.3,2,0.737605935
1.7,0.3,2.5,0.78543257
1.7,0.4,0.5,0.762325653
1.7,0.4,1,0.845817111
1.7,0.4,1.5,0.672451789
1.7,0.4,2,0.697872012
1.7,0.4,2.5,0.863121667
1.7,0.42,0.5,0.763950595
1.7,0.42,1,0.861036935
1.7,0.42,1.5,0.680381838
1.7,0.42,2,0.688029712
1.7,0.42,2.5,0.868094983
1.7,0.44,0.5,0.765199328
1.7,0.44,1,0.8763189
1.7,0.44,1.5,0.689293284
1.7,0.44,2,0.678701631
1.7,0.44,2.5,0.867503712
1.7,0.46,0.5,0.765632552
1.7,0.46,1,0.891314343
1.7,0.46,1.5,0.699789834
1.7,0.46,2,0.66944747
1.7,0.46,2.5,0.860616579
1.7,0.48,0.5,0.765831243
1.7,0.48,1,0.905589498
1.7,0.48,1.5,0.712436301
1.7,0.48,2,0.661945357
1.7,0.48,2.5,0.848315438
1.7,0.5,0.5,0.765088841
1.7,0.5,0.8,0.896530811
1.7,0.5,0.9,0.918627142
1.7,0.5,1,0.919199265
1.7,0.5,1.1,0.898536456
1.7,0.5,1.2,0.861902114
1.7,0.5,1.3,0.816505989
1.7,0.5,1.4,0.769287489
1.7,0.5,1.5,0.726380423
1.7,0.5,1.6,0.691660958
1.7,0.5,2,0.655250488
1.7,0.5,2.5,0.831315611
1.7,0.52,0.5,0.763895209
1.7,0.52,1,0.931967469
1.7,0.52,1.5,0.742241465
1.7,0.52,2,0.650427743
1.7,0.52,2.5,0.810345822
1.7,0.54,0.5,0.76223864
1.7,0.54,1,0.943287079
1.7,0.54,1.5,0.759879719
1.7,0.54,2,0.647467828
1.7,0.54,2.5,0.786846264
1.7,0.56,0.5,0.760282389
1.7,0.56,1,0.953125898
1.7,0.56,1.5,0.779323189
1.7,0.56,2,0.646401418
1.7,0.56,2.5,0.761879309
1.7,0.58,0.5,0.757749644
1.7,0.58,1,0.960935078
1.7,0.58,1.5,0.800291119
1.7,0.58,2,0.648065198
1.7,0.58,2.5,0.737283883
1.7,0.6,0.5,0.754601937
1.7,0.6,1,0.966574257
1.7,0.6,1.5,0.822840387
1.7,0.6,2,0.65275577
1.7,0.6,2.5,0.71326617
1.7,0.62,0.5,0.750808103
1.7,0.62,1,0.969551696
1.7,0.62,1.5,0.847125436
1.7,0.62,2,0.65974437
1.7,0.62,2.5,0.691926165
1.7,0.64,0.5,0.746898209
1.7,0.64,1,0.969906118
1.7,0.64,1.5,0.870928017
1.7,0.64,2,0.669848968
1.7,0.64,2.5,0.674118747
1.7,0.66,0.5,0.742580114
1.7,0.66,1,0.967193885
1.7,0.66,1.5,0.894845892
1.7,0.66,2,0.68332018
1.7,0.66,2.5,0.659967226
1.7,0.68,0.5,0.737439164
1.7,0.68,1,0.961688976
1.7,0.68,1.5,0.918293683
1.7,0.68,2,0.699705997
1.7,0.68,2.5,0.64917723
1.7,0.7,0.5,0.732212677
1.7,0.7,0.8,0.864920648
1.7,0.7,0.9,0.911716583
1.7,0.7,1,0.953044438
1.7,0.7,1.1,0.983538838
1.7,0.7,1.2,0.998361735
1.7,0.7,1.3,0.995122534
1.7,0.7,1.4,0.974410731
1.7,0.7,1.5,0.939860364
1.7,0.7,1.6,0.895522133
1.7,0.7,2,0.719722598
1.7,0.7,2.5,0.643565581
1.7,0.72,0.5,0.726841445
1.7,0.72,1,0.941999966
1.7,0.72,1.5,0.957884816
1.7,0.72,2,0.742559314
1.7,0.72,2.5,0.64258912
1.7,0.74,0.5,0.720965294
1.7,0.74,1,0.927634331
1.7,0.74,1.5,0.971625202
1.7,0.74,2,0.767274124
1.7,0.74,2.5,0.646284929
1.7,0.76,0.5,0.715152643
1.7,0.76,1,0.911318026
1.7,0.76,1.5,0.980207144
1.7,0.76,2,0.793229888
1.7,0.76,2.5,0.654729036
1.7,0.78,0.5,0.708913103
1.7,0.78,1,0.892457718
1.7,0.78,1.5,0.982070574
1.7,0.78,2,0.819518812
1.7,0.78,2.5,0.668149757
1.7,0.8,0.5,0.703085814
1.7,0.8,1,0.872260633
1.7,0.8,1.5,0.977017448
1.7,0.8,2,0.844290863
1.7,0.8,2.5,0.685612394
1.7,0.9,0.5,0.671030925
1.7,0.9,0.8,0.716764354
1.7,0.9,0.9,0.735077785
1.7,0.9,1,0.755150368
1.7,0.9,1.1,0.775433637
1.7,0.9,1.2,0.795308193
1.7,0.9,1.3,0.814811018
1.7,0.9,1.4,0.83261867
1.7,0.9,1.5,0.84762323
1.7,0.9,1.6,0.859699505
1.7,0.9,2,0.864058653
1.7,0.9,2.5,0.785228634
1.8,0.1,0.4,0.672226009
1.8,0.1,0.5,0.68379902
1.8,0.1,0.6,0.692142795
1.8,0.1,0.8,0.691282755
1.8,0.1,0.9,0.682591823
1.8,0.1,1,0.671519199
1.8,0.1,1.1,0.659507633
1.8,0.1,1.2,0.650126337
1.8,0.1,1.3,0.644722261
1.8,0.1,1.4,0.64452025
1.8,0.1,1.5,0.649350409
1.8,0.1,1.6,0.658609588
1.8,0.1,1.8,0.681481792
1.8,0.1,2,0.69524221
1.8,0.1,2.2,0.686590599
1.8,0.1,2.4,0.663793159
1.8,0.1,2.5,0.653310911
1.8,0.1,2.6,0.645997483
1.8,0.1,2.8,0.647178976
1.8,0.1,3,0.665667909
1.8,0.2,0.5,0.717726124
1.8,0.2,1,0.71274659
1.8,0.2,1.5,0.650259354
1.8,0.2,2,0.735875571
1.8,0.2,2.5,0.697097592
1.8,0.3,0.4,0.712299496
1.8,0.3,0.5,0.744846052
1.8,0.3,0.6,0.774307324
1.8,0.3,0.8,0.800509492
1.8,0.3,0.9,0.790847526
1.8,0.3,1,0.768639469
1.8,0.3,1.1,0.73933519
1.8,0.3,1.2,0.708755648
1.8,0.3,1.3,0.681361837
1.8,0.3,1.4,0.662042745
1.8,0.3,1.5,0.65260292
1.8,0.3,1.6,0.65299858
1.8,0.3,1.8,0.68274319
1.8,0.3,2,0.741221781
1.8,0.3,2.2,0.793653697
1.8,0.3,2.4,0.797876503
1.8,0.3,2.5,0.778580087
1.8,0.3,2.6,0.750221503
1.8,0.3,2.8,0.69062908
1.8,0.3,3,0.654938194
1.8,0.4,0.5,0.761701756
1.8,0.4,1,0.838150639
1.8,0.4,1.5,0.669892232
1.8,0.4,2,0.704260786
1.8,0.4,2.5,0.860068273
1.8,0.42,0.5,0.763478473
1.8,0.42,1,0.853275163
1.8,0.42,1.5,0.676886781
1.8,0.42,2,0.694214796
1.8,0.42,2.5,0.867153355
1.8,0.44,0.5,0.764872135
1.8,0.44,1,0.868889614
1.8,0.44,1.5,0.684973975
1.8,0.44,2,0.684205553
1.8,0.44,2.5,0.869328969
1.8,0.46,0.5,0.765415506
1.8,0.46,1,0.884258302
1.8,0.46,1.5,0.695316156
1.8,0.46,2,0.674670063
1.8,0.46,2.5,0.86529699
1.8,0.48,0.5,0.765662481
1.8,0.48,1,0.898904122
1.8,0.48,1.5,0.706762587
1.8,0.48,2,0.666042599
1.8,0.48,2.5,0.855650353
1.8,0.5,0.4,0.722558343
1.8,0.5,0.5,0.765473686
1.8,0.5,0.6,0.811944097
1.8,0.5,0.8,0.894074928
1.8,0.5,0.9,0.914569329
1.8,0.5,1,0.913339801
1.8,0.5,1.1,0.891062908
1.8,0.5,1.2,0.853777667
1.8,0.5,1.3,0.807840084
1.8,0.5,1.4,0.761821168
1.8,0.5,1.5,0.72033958
1.8,0.5,1.6,0.687023914
1.8,0.5,1.8,0.651039786
1.8,0.5,2,0.658509383
1.8,0.5,2.2,0.7085608
1.8,0.5,2.4,0.793513183
1.8,0.5,2.5,0.839756096
1.8,0.5,2.6,0.880752369
1.8,0.5,2.8,0.91785365
1.8,0.5,3,0.873637127
1.8,0.52,0.5,0.764448745
1.8,0.52,1,0.92660483
1.8,0.52,1.5,0.735719849
1.8,0.52,2,0.652550072
1.8,0.52,2.5,0.820013137
1.8,0.54,0.5,0.763090969
1.8,0.54,1,0.938738893
1.8,0.54,1.5,0.752893482
1.8,0.54,2,0.648647276
1.8,0.54,2.5,0.796638667
1.8,0.56,0.5,0.760906859
1.8,0.56,1,0.949536515
1.8,0.56,1.5,0.772607698
1.8,0.56,2,0.647348038
1.8,0.56,2.5,0.77162004
1.8,0.58,0.5,0.758236091
1.8,0.58,1,0.958150806
1.8,0.58,1.5,0.793457855
1.8,0.58,2,0.647956334
1.8,0.58,2.5,0.746076404
1.8,0.6,0.5,0.75543882
1.8,0.6,1,0.964564238
1.8,0.6,1.5,0.815976176
1.8,0.6,2,0.651507223
1.8,0.6,2.5,0.721857753
1.8,0.62,0.5,0.75184373
1.8,0.62,1,0.968499792
1.8,0.62,1.5,0.839860853
1.8,0.62,2,0.657839254
1.8,0.62,2.5,0.698742951
1.8,0.64,0.5,0.747793994
1.8,0.64,1,0.969720124
1.8,0.64,1.5,0.864154925
1.8,0.64,2,0.667035147
1.8,0.64,2.5,0.679497255
1.8,0.66,0.5,0.743244698
1.8,0.66,1,0.967770734
1.8,0.66,1.5,0.889344714
1.8,0.66,2,0.680041791
1.8,0.66,2.5,0.663942027
